CourseID	Certification Year	Name	Dist	Units	City	State	Measurer	Full state	City,State	Latitude	Longitude	Color	Certificate URL	Steet map	Driving directions	Date added	Replaces
ON-2023-009-DRY	2023	Huron St Access Road Calibration Course	300.00	m	Brampton	ON		Ontario	Brampton,Ontario	43.6858320	-79.7599366	PURPLE	<a href='https://www.acroad.ca/certificates/2023/ON-2023-009-DRY.pdf' target='_blank'>ON-2023-009-DRY</a>	<a href='https://www.google.com/maps/place/43.6858320,-79.7599366' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6858320,-79.7599366&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2023-025-PTBA	2023	Kettle Valley Rail Trail Calibration	300.000	m	Penticton	BC		British Columbia	Penticton,British Columbia	49.5003268	-119.5932490	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-025-PTBA.pdf' target='_blank'>BC-2023-025-PTBA</a>	<a href='https://www.google.com/maps/place/49.5003268,-119.5932490' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.5003268,-119.5932490&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2023-009-PTBA	2023	Lake Ave Calibration Course	300.000	m	Peachland	BC		British Columbia	Peachland,British Columbia	49.7666670	-119.7500000	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-009-PTBA.pdf' target='_blank'>BC-2023-009-PTBA</a>	<a href='https://www.google.com/maps/place/49.7666670,-119.7500000' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.7666670,-119.7500000&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2023-026-PTBA	2023	Lower Bench Road Calibration	300.000	m	Penticton	BC		British Columbia	Penticton,British Columbia	49.5003268	-119.5932490	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2023-026-PTBA.pdf' target='_blank'>BC-2023-026-PTBA</a>	<a href='https://www.google.com/maps/place/49.5003268,-119.5932490' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.5003268,-119.5932490&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2023-014-DRY	2023	Marsh Line 300 m Calibration Course	300.00	m	West Lorne	ON		Ontario	West Lorne,Ontario	42.6037674	-81.6066775	PURPLE	<a href='https://www.acroad.ca/certificates/2023/ON-2023-014-DRY.pdf' target='_blank'>ON-2023-014-DRY</a>	<a href='https://www.google.com/maps/place/42.6037674,-81.6066775' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.6037674,-81.6066775&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2023-024-DRY	2023	Merrickville Heritage Classic Calibration Course	400.00	m	Merrickville	ON		Ontario	Merrickville,Ontario	44.9161119	-75.8369285	PURPLE	<a href='https://www.acroad.ca/certificates/2023/ON-2023-024-DRY.pdf' target='_blank'>ON-2023-024-DRY</a>	<a href='https://www.google.com/maps/place/44.9161119,-75.8369285' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.9161119,-75.8369285&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-066-BDC	2022	Monterey Ave 299.998m Calibration Course	299.998	m	Oak Bay	BC		British Columbia	Oak Bay,British Columbia	48.4261126	-123.3170727	PURPLE	<a href='https://www.acroad.ca/certificates/2023/BC-2022-066-BDC.pdf' target='_blank'>BC-2022-066-BDC</a>	<a href='https://www.google.com/maps/place/48.4261126,-123.3170727' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4261126,-123.3170727&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2023-018-DRY	2023	Perth-Andover 300m Calibration Course	300.00	m	Perth-Andover	NB		New Brunswick	Perth-Andover,New Brunswick	46.7384475	-67.7057484	PURPLE	<a href='https://www.acroad.ca/certificates/2023/NB-2023-018-DRY.pdf' target='_blank'>NB-2023-018-DRY</a>	<a href='https://www.google.com/maps/place/46.7384475,-67.7057484' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.7384475,-67.7057484&travelmode=driving' target='_blank'>Driving directions to course</a>		
SK-2023-021-LJJL	2023	Preston AVenue 350.037 m Calibration Course	350.037	m	Saskatoon	SK		Saskatchewan	Saskatoon,Saskatchewan	52.1318020	-106.6607670	PURPLE	<a href='https://www.acroad.ca/certificates/2023/SK-2023-021-LJJL.pdf' target='_blank'>SK-2023-021-LJJL</a>	<a href='https://www.google.com/maps/place/52.1318020,-106.6607670' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=52.1318020,-106.6607670&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2019-037-BDC	2019	Queen St. 346.428 m Calibration Course	346.428	m	St Andrews	NB		New Brunswick	St Andrews,New Brunswick	45.0749302	-67.0516937	PURPLE	<a href='https://www.acroad.ca/certificates/2023/NB-2019-037-BDC.pdf' target='_blank'>NB-2019-037-BDC</a>	<a href='https://www.google.com/maps/place/45.0749302,-67.0516937' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.0749302,-67.0516937&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2023-013-BDC	2023	Route 105 - 300 m Calibration Course	300	m	Woodstock	NB		New Brunswick	Woodstock,New Brunswick	46.1503460	-67.5734710	PURPLE	<a href='https://www.acroad.ca/certificates/2023/NB-2023-013-BDC.pdf' target='_blank'>NB-2023-013-BDC</a>	<a href='https://www.google.com/maps/place/46.1503460,-67.5734710' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.1503460,-67.5734710&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2023-024-BDC	2023	St. Michael's Rd. 300 m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2023/MB-2023-024-BDC.pdf' target='_blank'>MB-2023-024-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-005-DRY	2022	Bottom Wood Lake Road Calibration Course	317.083	m	Lake Country	BC		British Columbia	Lake Country,British Columbia	50.0302364	-119.4023310	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-005-DRY.pdf' target='_blank'>BC-2022-005-DRY</a>	<a href='https://www.google.com/maps/place/50.0302364,-119.4023310' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.0302364,-119.4023310&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-027-PTBA	2022	Chestnut Ave Calibration Course	333.820	m	Kamloops	BC		British Columbia	Kamloops,British Columbia	50.6758269	-120.3394150	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-027-PTBA.pdf' target='_blank'>BC-2022-027-PTBA</a>	<a href='https://www.google.com/maps/place/50.6758269,-120.3394150' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.6758269,-120.3394150&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2022-016-DRY	2022	Crumlin Sideroad 300m Calibration Course	300.000	m	London	ON		Ontario	London,Ontario	42.9836747	-81.2496068	PURPLE	<a href='https://www.acroad.ca/certificates/2022/ON-2022-016-DRY.pdf' target='_blank'>ON-2022-016-DRY</a>	<a href='https://www.google.com/maps/place/42.9836747,-81.2496068' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.9836747,-81.2496068&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-020-PTBA	2022	Dixon Road 300.00m Calibration	300.000	m	Sooke	BC		British Columbia	Sooke,British Columbia	48.3825724	-123.7315170	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-020-PTBA.pdf' target='_blank'>BC-2022-020-PTBA</a>	<a href='https://www.google.com/maps/place/48.3825724,-123.7315170' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.3825724,-123.7315170&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2022-030-LJJL	2022	Étalon 300 m Parc René-Levesque	300	m	Lachine	QC		Quebec	Lachine,Quebec	45.4351140	-73.6837987	PURPLE	<a href='https://www.acroad.ca/certificates/2022/QC-2022-030-LJJL.pdf' target='_blank'>QC-2022-030-LJJL</a>	<a href='https://www.google.com/maps/place/45.4351140,-73.6837987' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.4351140,-73.6837987&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2022-028-LJJL	2022	Étalon de 300 m Rue Ambroise-Fafard	300	m	Baie Saint-Paul	QC		Quebec	Baie Saint-Paul,Quebec	47.4443430	-70.5054470	PURPLE	<a href='https://www.acroad.ca/certificates/2022/QC-2022-028-LJJL.pdf' target='_blank'>QC-2022-028-LJJL</a>	<a href='https://www.google.com/maps/place/47.4443430,-70.5054470' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=47.4443430,-70.5054470&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2022-011-PTBA	2022	Hampton 300m Calibration Course	300.000	m	Hampton	NB		New Brunswick	Hampton,New Brunswick	45.5306487	-65.8357469	PURPLE	<a href='https://www.acroad.ca/certificates/2022/NB-2022-011-PTBA.pdf' target='_blank'>NB-2022-011-PTBA</a>	<a href='https://www.google.com/maps/place/45.5306487,-65.8357469' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5306487,-65.8357469&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-007-DRY	2022	International Hike and Bike Trail Calibration Course	377.280	m	Oliver	BC		British Columbia	Oliver,British Columbia	49.1833330	-119.5500000	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-007-DRY.pdf' target='_blank'>BC-2022-007-DRY</a>	<a href='https://www.google.com/maps/place/49.1833330,-119.5500000' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1833330,-119.5500000&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-024-DRY	2022	Lochside Drive 494.465 Calibration	494.465	m	North Saanich	BC		British Columbia	North Saanich,British Columbia	48.6563671	-123.4327940	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-024-DRY.pdf' target='_blank'>BC-2022-024-DRY</a>	<a href='https://www.google.com/maps/place/48.6563671,-123.4327940' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.6563671,-123.4327940&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2022-009-LJJL	2022	Maher Street 300m Calibration Course	300	m	Miramichi	NB		New Brunswick	Miramichi,New Brunswick	47.0298004	-65.4704158	PURPLE	<a href='https://www.acroad.ca/certificates/2022/NB-2022-009-LJJL.pdf' target='_blank'>NB-2022-009-LJJL</a>	<a href='https://www.google.com/maps/place/47.0298004,-65.4704158' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=47.0298004,-65.4704158&travelmode=driving' target='_blank'>Driving directions to course</a>		NB-2016-077-BDC
NB-2022-007-BDC	2022	Marysville Nashwaak 300 m Calibration Course	300	m	Marysville	NB		New Brunswick	Marysville,New Brunswick	45.9787128	-66.5882983	PURPLE	<a href='https://www.acroad.ca/certificates/2022/NB-2022-007-BDC.pdf' target='_blank'>NB-2022-007-BDC</a>	<a href='https://www.google.com/maps/place/45.9787128,-66.5882983' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.9787128,-66.5882983&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-006-DRY	2022	Okanagon Rail Trail by Redecopp Road Calibration Course	380.055	m	Lake Country	BC		British Columbia	Lake Country,British Columbia	50.0302364	-119.4023310	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-006-DRY.pdf' target='_blank'>BC-2022-006-DRY</a>	<a href='https://www.google.com/maps/place/50.0302364,-119.4023310' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.0302364,-119.4023310&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2022-023-LJJL	2022	Parcours Étalon 300 m Avenue Émile-Duployé	300	m	Montréal	QC		Quebec	Montréal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2022/QC-2022-023-LJJL.pdf' target='_blank'>QC-2022-023-LJJL</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2016-002-LJJL	2016	Parcours Étalon 300 m Centrexpo	300	m	Drummondville	QC		Quebec	Drummondville,Quebec	45.8864303	-72.5018764	PURPLE	<a href='https://www.acroad.ca/certificates/2022/QC-2016-002-LJJL.pdf' target='_blank'>QC-2016-002-LJJL</a>	<a href='https://www.google.com/maps/place/45.8864303,-72.5018764' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.8864303,-72.5018764&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2022-036-BDC	2022	Parcours Étalon 300 m rue Sherbrooke	300	m	Montreal	QC		Quebec	Montreal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2022/QC-2022-036-BDC.pdf' target='_blank'>QC-2022-036-BDC</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-004-PTBA	2022	Scott Road Calibration Course	330.912	m	Kelowna	BC		British Columbia	Kelowna,British Columbia	49.8879177	-119.4959020	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-004-PTBA.pdf' target='_blank'>BC-2022-004-PTBA</a>	<a href='https://www.google.com/maps/place/49.8879177,-119.4959020' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8879177,-119.4959020&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2022-040-PTBA	2022	Sheppard Road 301.363m Calibration	301.363	m	Mill Bay	BC		British Columbia	Mill Bay,British Columbia	48.6510570	-123.5563660	PURPLE	<a href='https://www.acroad.ca/certificates/2022/BC-2022-040-PTBA.pdf' target='_blank'>BC-2022-040-PTBA</a>	<a href='https://www.google.com/maps/place/48.6510570,-123.5563660' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.6510570,-123.5563660&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2022-015-DRY	2022	Trites Road Calibration Course	300	m	Riverview	NB		New Brunswick	Riverview,New Brunswick	46.0612076	-64.8033246	PURPLE	<a href='https://www.acroad.ca/certificates/2022/NB-2022-015-DRY.pdf' target='_blank'>NB-2022-015-DRY</a>	<a href='https://www.google.com/maps/place/46.0612076,-64.8033246' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.0612076,-64.8033246&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2022-013-LJJL	2022	Vincent Road 300 m Calibration Course	300	m	Stonewall	MB		Manitoba	Stonewall,Manitoba	50.1347338	-97.3266552	PURPLE	<a href='https://www.acroad.ca/certificates/2022/MB-2022-013-LJJL.pdf' target='_blank'>MB-2022-013-LJJL</a>	<a href='https://www.google.com/maps/place/50.1347338,-97.3266552' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.1347338,-97.3266552&travelmode=driving' target='_blank'>Driving directions to course</a>		
NB-2021-024-BDC	2021	Fredericton College Field Trail Calibration Course	300	m	Fredericton College	NB		New Brunswick	Fredericton College,New Brunswick	45.9453097	-66.6444362	PURPLE	<a href='https://www.acroad.ca/certificates/2021/NB-2021-024-BDC.pdf' target='_blank'>NB-2021-024-BDC</a>	<a href='https://www.google.com/maps/place/45.9453097,-66.6444362' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.9453097,-66.6444362&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2021-007-BDC	2021	Ile Notre-Dame Calibration Course	300	m	Montreal	QC		Quebec	Montreal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2021/QC-2021-007-BDC.pdf' target='_blank'>QC-2021-007-BDC</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2021-018-BDC	2021	Metro Rd. N 300 m Calibration Course	300	m	Georgina	ON		Ontario	Georgina,Ontario	44.2280235	-79.4644446	PURPLE	<a href='https://www.acroad.ca/certificates/2021/ON-2021-018-BDC.pdf' target='_blank'>ON-2021-018-BDC</a>	<a href='https://www.google.com/maps/place/44.2280235,-79.4644446' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.2280235,-79.4644446&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2021-025-BDC	2021	Shell Road 300 m Calibration Course	300	m	Richmond	BC		British Columbia	Richmond,British Columbia	49.1631680	-123.1374140	PURPLE	<a href='https://www.acroad.ca/certificates/2021/BC-2021-025-BDC.pdf' target='_blank'>BC-2021-025-BDC</a>	<a href='https://www.google.com/maps/place/49.1631680,-123.1374140' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.1631680,-123.1374140&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2021-001-DRY	2021	Springbank Park 300m Calibration Course	300.00	m	London	ON		Ontario	London,Ontario	42.9836747	-81.2496068	PURPLE	<a href='https://www.acroad.ca/certificates/2021/ON-2021-001-DRY.pdf' target='_blank'>ON-2021-001-DRY</a>	<a href='https://www.google.com/maps/place/42.9836747,-81.2496068' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=42.9836747,-81.2496068&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2021-004-PTBA	2021	Wellington Street Calibration Course	300.000	m	Port Elgin	ON		Ontario	Port Elgin,Ontario	44.4358826	-81.3889458	PURPLE	<a href='https://www.acroad.ca/certificates/2021/ON-2021-004-PTBA.pdf' target='_blank'>ON-2021-004-PTBA</a>	<a href='https://www.google.com/maps/place/44.4358826,-81.3889458' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=44.4358826,-81.3889458&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2020-017-BDC	2020	King Road 600 m Calibration Course	600	m	Gibsons	BC		British Columbia	Gibsons,British Columbia	49.4006197	-123.5089180	PURPLE	<a href='https://www.acroad.ca/certificates/2020/BC-2020-017-BDC.pdf' target='_blank'>BC-2020-017-BDC</a>	<a href='https://www.google.com/maps/place/49.4006197,-123.5089180' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.4006197,-123.5089180&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2022-057-BDC	2022	Dock Service Road 300 m Calibration Course	300	m	Hamilton	ON		Ontario	Hamilton,Ontario	43.2560802	-79.8728583	PURPLE	<a href='https://www.acroad.ca/certificates/202/ON-2022-057-BDC.pdf' target='_blank'>ON-2022-057-BDC</a>	<a href='https://www.google.com/maps/place/43.2560802,-79.8728583' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.2560802,-79.8728583&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2019-021-PTBA	2019	300 m étalon avenue Pierr-de-Coubertin	300.00	m	Montreal	QC		Quebec	Montreal,Quebec	45.5031824	-73.5698065	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-021-PTBA.pdf' target='_blank'>QC-2019-021-PTBA</a>	<a href='https://www.google.com/maps/place/45.5031824,-73.5698065' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5031824,-73.5698065&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2019-002-DRY	2019	Arvida Calibration Course	304.827	m	Saguenay	QC		Quebec	Saguenay,Quebec	48.4059590	-71.0691830	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-002-DRY.pdf' target='_blank'>QC-2019-002-DRY</a>	<a href='https://www.google.com/maps/place/48.4059590,-71.0691830' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=48.4059590,-71.0691830&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2019-022-BDC	2019	Chancellor Matheson Road Bicycle Path 300 m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2019/MB-2019-022-BDC.pdf' target='_blank'>MB-2019-022-BDC</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2019-002-PTBA	2019	Chisholm Street 300m Calibration Course	300	m	New Glasgow	NS		Nova Scotia	New Glasgow,Nova Scotia	45.5869474	-62.6483547	PURPLE	<a href='https://www.acroad.ca/certificates/2019/NS-2019-002-PTBA.pdf' target='_blank'>NS-2019-002-PTBA</a>	<a href='https://www.google.com/maps/place/45.5869474,-62.6483547' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.5869474,-62.6483547&travelmode=driving' target='_blank'>Driving directions to course</a>		
MB-2019-004-DRY	2019	Kenaston Trail Calibration Course	300.00	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2019/MB-2019-004-DRY.pdf' target='_blank'>MB-2019-004-DRY</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2019-008-PTBA	2019	Lakeshore Road, St. Catharine's Calibration Course	300.004	m	St.Catharine's	ON		Ontario	St.Catharine's,Ontario	43.2532326	-79.8662767	PURPLE	<a href='https://www.acroad.ca/certificates/2019/ON-2019-008-PTBA.pdf' target='_blank'>ON-2019-008-PTBA</a>	<a href='https://www.google.com/maps/place/43.2532326,-79.8662767' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.2532326,-79.8662767&travelmode=driving' target='_blank'>Driving directions to course</a>		
ON-2019-016-PTBA	2019	Massey Marathon Calibration Course	300.000	m	Massey	ON		Ontario	Massey,Ontario	46.2126468	-82.0771831	PURPLE	<a href='https://www.acroad.ca/certificates/2019/ON-2019-016-PTBA.pdf' target='_blank'>ON-2019-016-PTBA</a>	<a href='https://www.google.com/maps/place/46.2126468,-82.0771831' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.2126468,-82.0771831&travelmode=driving' target='_blank'>Driving directions to course</a>		
BC-2019-005-PTBA	2019	Okanagan Rail Trail Calibration	411.481	m	Kelowna	BC		British Columbia	Kelowna,British Columbia	49.8879177	-119.4959020	PURPLE	<a href='https://www.acroad.ca/certificates/2019/BC-2019-005-PTBA.pdf' target='_blank'>BC-2019-005-PTBA</a>	<a href='https://www.google.com/maps/place/49.8879177,-119.4959020' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8879177,-119.4959020&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2019-001-LJL	2019	Parcours d'etalonnage de 300 m Chemin do Tour-du-Lac	300	m	Lac-Beauport	QC		Quebec	Lac-Beauport,Quebec	46.9444030	-71.2968060	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-001-LJL.pdf' target='_blank'>QC-2019-001-LJL</a>	<a href='https://www.google.com/maps/place/46.9444030,-71.2968060' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.9444030,-71.2968060&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2019-010-LJL	2019	Parcours de calibration de 450m boulevard des Montagnais	450	m	Sept-Iles	QC		Quebec	Sept-Iles,Quebec	50.2109579	-66.3790642	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-010-LJL.pdf' target='_blank'>QC-2019-010-LJL</a>	<a href='https://www.google.com/maps/place/50.2109579,-66.3790642' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=50.2109579,-66.3790642&travelmode=driving' target='_blank'>Driving directions to course</a>		QC-2019-005-LJL
QC-2019-012-LJL	2019	Parcours étalon de 300 m Grand Axe de l'Université Laval	300.00	m	Quebec	QC		Quebec	Quebec,Quebec	46.8137431	-71.2084061	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-012-LJL.pdf' target='_blank'>QC-2019-012-LJL</a>	<a href='https://www.google.com/maps/place/46.8137431,-71.2084061' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=46.8137431,-71.2084061&travelmode=driving' target='_blank'>Driving directions to course</a>		
NS-2019-018-BDC	2019	Parker Mountain Road 300 m Calibrations Course	300.00	m	Grandville Ferry	NS		Nova Scotia	Grandville Ferry,Nova Scotia			PURPLE	<a href='https://www.acroad.ca/certificates/2019/NS-2019-018-BDC.pdf' target='_blank'>NS-2019-018-BDC</a>				
ON-2018-033-BDC	2018	Remembrance Drive 300m Calibration Course	299.900	m	Toronto	ON		Ontario	Toronto,Ontario	43.6534817	-79.3839347	PURPLE	<a href='https://www.acroad.ca/certificates/2019/ON-2018-033-BDC.pdf' target='_blank'>ON-2018-033-BDC</a>	<a href='https://www.google.com/maps/place/43.6534817,-79.3839347' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=43.6534817,-79.3839347&travelmode=driving' target='_blank'>Driving directions to course</a>		ON-2014-130-BDC
MB-2019-007-LJL	2019	Rue de la Morenie 300m Calibration Course	300	m	Winnipeg	MB		Manitoba	Winnipeg,Manitoba	49.8955367	-97.1384584	PURPLE	<a href='https://www.acroad.ca/certificates/2019/MB-2019-007-LJL.pdf' target='_blank'>MB-2019-007-LJL</a>	<a href='https://www.google.com/maps/place/49.8955367,-97.1384584' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=49.8955367,-97.1384584&travelmode=driving' target='_blank'>Driving directions to course</a>		
QC-2019-027-BDC	2019	Rue Rachel 300 m Calibration Course	300	m	Chateauguay	QC		Quebec	Chateauguay,Quebec	45.3602416	-73.7493640	PURPLE	<a href='https://www.acroad.ca/certificates/2019/QC-2019-027-BDC.pdf' target='_blank'>QC-2019-027-BDC</a>	<a href='https://www.google.com/maps/place/45.3602416,-73.7493640' target='_blank'>Local street map of course</a>	<a href='https://www.google.com/maps/dir/?api=1&destination=45.3602416,-73.7493640&travelmode=driving' target='_blank'>Driving directions to course</a>		
